,고객번호,최근구매일,가입일,고객번호(가입일제외)
31070,201905180896360,20190925,20190518,896360
31071,201905180896361,20191116,20190518,896361
31072,201905180896363,20191206,20190518,896363
31073,201905180896367,20190911,20190518,896367
31074,201905180896370,20191110,20190518,896370
31075,201905180896374,20200429,20190518,896374
31076,201905180896380,20190905,20190518,896380
31077,201905180896381,20190611,20190518,896381
31078,201905180896383,20200703,20190518,896383
31079,201905190896386,20190519,20190519,896386
31080,201905190896388,20190615,20190519,896388
31081,201905190896394,20190522,20190519,896394
31082,201905190896395,20200529,20190519,896395
31083,201905190896403,20190730,20190519,896403
31084,201905190896414,20191009,20190519,896414
31085,201905190896421,20190715,20190519,896421
31086,201905190896432,20200508,20190519,896432
31087,201905190896440,20190624,20190519,896440
31088,201905190896442,20190519,20190519,896442
31089,201905190896443,20200514,20190519,896443
31090,201905190896444,20190519,20190519,896444
31091,201905190896447,20191011,20190519,896447
31092,201905190896448,20200529,20190519,896448
31093,201905190896450,20200804,20190519,896450
31094,201905190896461,20200627,20190519,896461
31095,201905190896462,20200415,20190519,896462
31096,201905190896467,20200715,20190519,896467
31097,201905190896499,20190519,20190519,896499
31098,201905190896508,20200604,20190519,896508
31099,201905190896514,20191016,20190519,896514
31100,201905190896527,20190829,20190519,896527
31101,201905190896531,20200630,20190519,896531
31102,201905190896535,20190622,20190519,896535
31103,201905190896536,20191231,20190519,896536
31104,201905190896548,20191128,20190519,896548
31105,201905190896556,20200629,20190519,896556
31106,201905190896558,20200203,20190519,896558
31107,201905190896563,20200427,20190519,896563
31108,201905190896571,20200723,20190519,896571
31109,201905190896574,20191206,20190519,896574
31110,201905190896578,20191216,20190519,896578
31111,201905190896586,20190627,20190519,896586
31112,201905190896588,20190828,20190519,896588
31113,201905190896589,20190728,20190519,896589
31114,201905190896593,20200410,20190519,896593
31115,201905190896596,20190601,20190519,896596
31116,201905190896598,20190525,20190519,896598
31117,201905190896599,20190519,20190519,896599
31118,201905190896603,20200503,20190519,896603
31119,201905190896604,20190731,20190519,896604
31120,201905190896607,20190519,20190519,896607
31121,201905190896608,20190629,20190519,896608
31122,201905190896609,20200731,20190519,896609
31123,201905190896616,20190719,20190519,896616
31124,201905190896626,20190909,20190519,896626
31125,201905190896641,20200522,20190519,896641
31126,201905190896654,20190519,20190519,896654
31127,201905190896666,20190731,20190519,896666
31128,201905190896668,20200229,20190519,896668
31129,201905190896673,20200521,20190519,896673
31130,201905190896675,20200425,20190519,896675
31131,201905190896684,20200707,20190519,896684
31132,201905190896687,20190715,20190519,896687
31133,201905190896690,20190616,20190519,896690
31134,201905190896702,20190519,20190519,896702
31135,201905190896710,20200804,20190519,896710
31136,201905190896711,20200213,20190519,896711
31137,201905190896718,20190519,20190519,896718
31138,201905190896719,20200129,20190519,896719
31139,201905190896727,20190730,20190519,896727
31140,201905190896730,20200201,20190519,896730
31141,201905190896736,20200803,20190519,896736
31142,201905190896739,20191101,20190519,896739
31143,201905190896740,20190617,20190519,896740
31144,201905190896742,20190520,20190519,896742
31145,201905190896752,20200627,20190519,896752
31146,201905190896753,20200716,20190519,896753
31147,201905190896756,20200504,20190519,896756
31148,201905190896760,20200515,20190519,896760
31149,201905190896761,20190610,20190519,896761
31150,201905190896767,20190519,20190519,896767
31151,201905190896768,20191014,20190519,896768
31152,201905190896769,20200129,20190519,896769
31153,201905190896771,20190520,20190519,896771
31154,201905190896773,20190521,20190519,896773
31155,201905190896777,20190715,20190519,896777
31156,201905190896781,20200325,20190519,896781
31157,201905190896785,20191004,20190519,896785
31158,201905190896802,20200602,20190519,896802
31159,201905190896815,20191219,20190519,896815
31160,201905190896826,20191022,20190519,896826
31161,201905190896828,20190520,20190519,896828
31162,201905190896832,20190920,20190519,896832
31163,201905190896838,20200512,20190519,896838
31164,201905190896845,20200129,20190519,896845
31165,201905190896847,20191004,20190519,896847
31166,201905190896849,20200727,20190519,896849
31167,201905190896850,20191023,20190519,896850
31168,201905190896853,20200116,20190519,896853
31169,201905190896854,20190717,20190519,896854
31170,201905190896855,20200724,20190519,896855
31171,201905190896856,20190829,20190519,896856
31172,201905190896869,20190625,20190519,896869
31173,201905190896871,20200506,20190519,896871
31174,201905190896874,20200323,20190519,896874
31175,201905190896875,20200723,20190519,896875
31176,201905190896880,20200310,20190519,896880
31177,201905190896886,20200220,20190519,896886
31178,201905190896891,20200722,20190519,896891
31179,201905190896896,20190520,20190519,896896
31180,201905190896906,20200115,20190519,896906
31181,201905190896911,20200217,20190519,896911
31182,201905190896912,20200729,20190519,896912
31183,201905190896914,20200526,20190519,896914
31184,201905190896916,20200206,20190519,896916
31185,201905190896918,20200425,20190519,896918
31186,201905190896920,20200418,20190519,896920
31187,201905190896922,20200312,20190519,896922
31188,201905190896925,20200421,20190519,896925
31189,201905190896930,20190521,20190519,896930
31190,201905190896936,20191104,20190519,896936
31191,201905190896942,20190812,20190519,896942
31192,201905190896949,20190613,20190519,896949
31193,201905190896950,20190520,20190519,896950
31194,201905190896964,20190625,20190519,896964
31195,201905190896970,20200803,20190519,896970
31196,201905190896972,20190520,20190519,896972
31197,201905190896975,20200422,20190519,896975
31198,201905190896976,20191008,20190519,896976
31199,201905190896982,20190528,20190519,896982
31200,201905190896985,20200105,20190519,896985
31201,201905190896988,20200807,20190519,896988
31202,201905190896990,20190622,20190519,896990
31203,201905190896992,20190827,20190519,896992
31204,201905190896994,20190520,20190519,896994
31205,201905190896996,20190623,20190519,896996
31206,201905190896998,20190719,20190519,896998
31207,201905190897002,20200520,20190519,897002
31208,201905190897003,20190808,20190519,897003
31209,201905190897009,20190826,20190519,897009
31210,201905190897023,20190622,20190519,897023
31211,201905190897032,20190520,20190519,897032
31212,201905190897033,20190520,20190519,897033
31213,201905190897035,20200130,20190519,897035
31214,201905190897063,20190617,20190519,897063
31215,201905190897066,20191011,20190519,897066
31216,201905190897067,20191221,20190519,897067
31217,201905190897068,20200212,20190519,897068
31218,201905190897072,20190730,20190519,897072
31219,201905190897074,20190625,20190519,897074
31220,201905190897077,20190706,20190519,897077
31221,201905190897079,20200728,20190519,897079
31222,201905190897081,20200522,20190519,897081
31223,201905190897088,20190521,20190519,897088
31224,201905190897089,20200311,20190519,897089
31225,201905190897094,20200711,20190519,897094
31226,201905190897096,20200520,20190519,897096
31227,201905190897109,20190520,20190519,897109
31228,201905190897116,20200506,20190519,897116
31229,201905190897121,20200711,20190519,897121
31230,201905190897134,20200724,20190519,897134
31231,201905190897140,20200626,20190519,897140
31232,201905190897141,20191011,20190519,897141
31233,201905190897145,20200420,20190519,897145
31234,201905190897148,20190521,20190519,897148
31235,201905190897152,20190520,20190519,897152
31236,201905190897159,20190520,20190519,897159
31237,201905190897160,20200616,20190519,897160
31238,201905190897167,20200601,20190519,897167
31239,201905190897170,20191017,20190519,897170
31240,201905190897176,20200616,20190519,897176
31241,201905190897181,20200131,20190519,897181
31242,201905200897193,20190809,20190520,897193
31243,201905200897199,20191207,20190520,897199
31244,201905200897200,20191021,20190520,897200
31245,201905200897219,20200701,20190520,897219
31246,201905200897223,20191118,20190520,897223
31247,201905200897226,20200408,20190520,897226
31248,201905200897239,20200426,20190520,897239
31249,201905200897240,20190704,20190520,897240
31250,201905200897243,20200312,20190520,897243
31251,201905200897244,20190520,20190520,897244
31252,201905200897248,20190827,20190520,897248
31253,201905200897251,20200730,20190520,897251
31254,201905200897255,20200627,20190520,897255
31255,201905200897257,20190730,20190520,897257
31256,201905200897269,20200727,20190520,897269
31257,201905200897278,20190520,20190520,897278
31258,201905200897290,20200226,20190520,897290
31259,201905200897296,20190520,20190520,897296
31260,201905200897301,20190926,20190520,897301
31261,201905200897306,20200728,20190520,897306
31262,201905200897308,20191011,20190520,897308
31263,201905200897313,20190520,20190520,897313
31264,201905200897325,20200331,20190520,897325
31265,201905200897326,20191003,20190520,897326
31266,201905200897336,20190520,20190520,897336
31267,201905200897347,20200416,20190520,897347
31268,201905200897352,20200319,20190520,897352
31269,201905200897355,20191118,20190520,897355
31270,201905200897357,20190521,20190520,897357
31271,201905200897359,20190930,20190520,897359
31272,201905200897361,20190522,20190520,897361
31273,201905200897363,20190725,20190520,897363
31274,201905200897364,20190520,20190520,897364
31275,201905200897383,20190626,20190520,897383
31276,201905200897385,20200314,20190520,897385
31277,201905200897398,20190521,20190520,897398
31278,201905200897404,20191203,20190520,897404
31279,201905200897406,20190520,20190520,897406
31280,201905200897408,20200417,20190520,897408
31281,201905200897418,20190521,20190520,897418
31282,201905200897428,20200728,20190520,897428
31283,201905200897431,20200126,20190520,897431
31284,201905200897432,20190520,20190520,897432
31285,201905200897435,20200129,20190520,897435
31286,201905200897436,20190521,20190520,897436
31287,201905200897444,20200307,20190520,897444
31288,201905200897445,20190528,20190520,897445
31289,201905200897455,20190827,20190520,897455
31290,201905200897457,20190521,20190520,897457
31291,201905200897464,20200102,20190520,897464
31292,201905200897480,20191202,20190520,897480
31293,201905200897484,20190520,20190520,897484
31294,201905200897493,20190520,20190520,897493
31295,201905200897502,20190521,20190520,897502
31296,201905200897504,20191018,20190520,897504
31297,201905200897505,20190619,20190520,897505
31298,201905200897507,20190520,20190520,897507
31299,201905200897517,20190717,20190520,897517
31300,201905200897522,20190620,20190520,897522
31301,201905200897532,20190730,20190520,897532
31302,201905200897538,20190607,20190520,897538
31303,201905200897543,20190724,20190520,897543
31304,201905200897544,20190922,20190520,897544
31305,201905200897558,20190803,20190520,897558
31306,201905200897565,20191115,20190520,897565
31307,201905200897567,20191021,20190520,897567
31308,201905200897570,20190710,20190520,897570
31309,201905200897587,20200509,20190520,897587
31310,201905200897589,20191028,20190520,897589
31311,201905200897612,20190718,20190520,897612
31312,201905200897613,20191119,20190520,897613
31313,201905200897618,20190616,20190520,897618
31314,201905200897621,20190520,20190520,897621
31315,201905200897624,20191019,20190520,897624
31316,201905200897629,20200115,20190520,897629
31317,201905200897630,20200131,20190520,897630
31318,201905200897633,20200507,20190520,897633
31319,201905200897635,20190731,20190520,897635
31320,201905200897637,20200624,20190520,897637
31321,201905200897646,20190826,20190520,897646
31322,201905200897652,20190613,20190520,897652
31323,201905200897653,20200417,20190520,897653
31324,201905200897667,20200108,20190520,897667
31325,201905200897672,20200720,20190520,897672
31326,201905200897673,20190601,20190520,897673
31327,201905200897677,20190624,20190520,897677
31328,201905200897679,20190722,20190520,897679
31329,201905200897687,20190521,20190520,897687
